# BUSCO version is: 5.8.3 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
301572at33208	Complete	ptg000425l	364896	369227	+	585.3	397	https://v10-1.orthodb.org/?query=301572at33208	Nop domain
302186at33208	Complete	ntLink_2	523160	520874	-	276.6	347	https://v10-1.orthodb.org/?query=302186at33208	Anaphase-promoting complex subunit 4 long domain
302279at33208	Complete	ntLink_385	2255005	2249225	-	524.2	303	https://v10-1.orthodb.org/?query=302279at33208	WD40 repeat
302921at33208	Complete	ntLink_469	452842	446895	-	101.3	150	https://v10-1.orthodb.org/?query=302921at33208	Ubiquitin-associated domain
303117at33208	Complete	ntLink_101	64679	101193	+	369.2	342	https://v10-1.orthodb.org/?query=303117at33208	Helicase/UvrB, N-terminal
304388at33208	Complete	ntLink_39	157228	147683	-	347.7	327	https://v10-1.orthodb.org/?query=304388at33208	WD40 repeat
305260at33208	Complete	ntLink_459	184187	194606	+	574.0	370	https://v10-1.orthodb.org/?query=305260at33208	PIGA, GPI anchor biosynthesis
306101at33208	Complete	ptg000837l	556498	568100	+	359.4	292	https://v10-1.orthodb.org/?query=306101at33208	Aminomethyltransferase
307109at33208	Complete	ntLink_464	775242	773994	-	467.5	347	https://v10-1.orthodb.org/?query=307109at33208	PurE domain
308610at33208	Complete	ntLink_18	1370956	1379035	+	575.2	364	https://v10-1.orthodb.org/?query=308610at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
311438at33208	Complete	ntLink_152	583055	577892	-	365.7	259	https://v10-1.orthodb.org/?query=311438at33208	PFTB repeat
311758at33208	Complete	ntLink_110	155237	172054	+	682.8	441	https://v10-1.orthodb.org/?query=311758at33208	Sec1-like protein
311761at33208	Complete	ntLink_21	787692	777784	-	448.2	471	https://v10-1.orthodb.org/?query=311761at33208	THO complex, subunit 5
312577at33208	Complete	ntLink_30	545749	553598	+	309.8	318	https://v10-1.orthodb.org/?query=312577at33208	Zinc finger CCHC-type containing 4
313091at33208	Complete	ptg000798l	392983	399125	+	458.1	298	https://v10-1.orthodb.org/?query=313091at33208	Winged helix-like DNA-binding domain superfamily
315044at33208	Complete	ntLink_443	267323	259634	-	577.4	404	https://v10-1.orthodb.org/?query=315044at33208	Tetratricopeptide repeat
315393at33208	Missing
317470at33208	Complete	ntLink_74	681914	671146	-	390.7	291	https://v10-1.orthodb.org/?query=317470at33208	tRNA-dihydrouridine(20) synthase 
318483at33208	Complete	ntLink_149	411596	402792	-	470.2	322	https://v10-1.orthodb.org/?query=318483at33208	Thioredoxin domain
318532at33208	Complete	ntLink_17	235118	223617	-	631.4	337	https://v10-1.orthodb.org/?query=318532at33208	tRNA pseudouridylate synthase B, C-terminal
319574at33208	Missing
320390at33208	Complete	ptg000746l	830083	860765	+	606.5	498	https://v10-1.orthodb.org/?query=320390at33208	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
321332at33208	Duplicated	ntLink_101	898526	887288	-	378.3	452	https://v10-1.orthodb.org/?query=321332at33208	Integrator complex subunit 10
321332at33208	Duplicated	ptg001527l	4255	16604	+	377.4	452	https://v10-1.orthodb.org/?query=321332at33208	Integrator complex subunit 10
323399at33208	Complete	ntLink_440	1397498	1382615	-	623.6	407	https://v10-1.orthodb.org/?query=323399at33208	Helicase, C-terminal
323473at33208	Complete	ntLink_56	83997	78316	-	515.2	287	https://v10-1.orthodb.org/?query=323473at33208	Geranylgeranyl transferase type-2 subunit beta
324249at33208	Complete	ntLink_201	1284801	1289706	+	324.6	341	https://v10-1.orthodb.org/?query=324249at33208	Transcription factor IIIC subunit 5, HTH domain
325183at33208	Complete	ptg001303l	237636	250849	+	557.3	346	https://v10-1.orthodb.org/?query=325183at33208	Fumarylacetoacetase, N-terminal
327301at33208	Complete	ntLink_150	10597	3913	-	295.2	251	https://v10-1.orthodb.org/?query=327301at33208	WD40 repeat
331112at33208	Complete	ptg000453l	102011	91919	-	561.1	399	https://v10-1.orthodb.org/?query=331112at33208	tRNA-dihydrouridine synthase
331186at33208	Complete	ptg000543l	121918	127202	+	333.4	297	https://v10-1.orthodb.org/?query=331186at33208	RNA recognition motif domain
332870at33208	Complete	ntLink_20	553148	558198	+	275.8	223	https://v10-1.orthodb.org/?query=332870at33208	Exoribonuclease, phosphorolytic domain 1
333062at33208	Complete	ntLink_331	406242	415211	+	595.9	351	https://v10-1.orthodb.org/?query=333062at33208	Eukaryotic translation initiation factor 3 subunit E
333800at33208	Complete	ntLink_18	494309	502679	+	525.9	518	https://v10-1.orthodb.org/?query=333800at33208	protein SMG8
334272at33208	Complete	ptg000746l	628293	641411	+	342.1	307	https://v10-1.orthodb.org/?query=334272at33208	G-patch domain
334331at33208	Complete	ntLink_492	856123	874332	+	705.2	460	https://v10-1.orthodb.org/?query=334331at33208	cactin
334336at33208	Complete	ptg001218l	200523	211334	+	458.1	402	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334342at33208	Complete	ntLink_467	845049	815329	-	531.1	623	https://v10-1.orthodb.org/?query=334342at33208	Exocyst complex component 4
334764at33208	Complete	ptg000425l	525483	530523	+	378.1	296	https://v10-1.orthodb.org/?query=334764at33208	UAA transporter
334820at33208	Complete	ptg000902l	322808	311033	-	432.2	311	https://v10-1.orthodb.org/?query=334820at33208	Tetratricopeptide repeat
335107at33208	Complete	ntLink_2	1618	11279	+	269.6	217	https://v10-1.orthodb.org/?query=335107at33208	S-adenosylmethionine decarboxylase
336647at33208	Complete	ptg000304l	277039	304398	+	359.0	482	https://v10-1.orthodb.org/?query=336647at33208	anaphase-promoting complex subunit 5
338191at33208	Complete	ntLink_454	188497	172527	-	811.9	489	https://v10-1.orthodb.org/?query=338191at33208	GTP binding domain
338482at33208	Complete	ntLink_415	590051	587462	-	499.9	433	https://v10-1.orthodb.org/?query=338482at33208	RFT1
339127at33208	Complete	ptg000449l	175839	187498	+	406.3	411	https://v10-1.orthodb.org/?query=339127at33208	glycosylphosphatidylinositol anchor attachment 1 protein
339319at33208	Complete	ntLink_492	646314	642270	-	248.3	243	https://v10-1.orthodb.org/?query=339319at33208	Poly(ADP-ribose) polymerase, catalytic domain
340558at33208	Complete	ntLink_471	1044546	1055349	+	522.8	327	https://v10-1.orthodb.org/?query=340558at33208	Bystin
340577at33208	Complete	ntLink_123	421001	419252	-	599.1	483	https://v10-1.orthodb.org/?query=340577at33208	Bardet-Biedl syndrome 1, N-terminal
344338at33208	Complete	ntLink_419	678480	670561	-	377.4	309	https://v10-1.orthodb.org/?query=344338at33208	Ceramide glucosyltransferase
344346at33208	Missing
344442at33208	Complete	ntLink_46	267416	263412	-	252.1	235	https://v10-1.orthodb.org/?query=344442at33208	Nuclear pore complex, NUP2/50/61
344581at33208	Complete	ptg000143l	281684	294763	+	380.2	244	https://v10-1.orthodb.org/?query=344581at33208	Serine/threonine-protein phosphatase 2A activator
344611at33208	Complete	ptg000713l	123940	114903	-	282.4	259	https://v10-1.orthodb.org/?query=344611at33208	Peroxisomal membrane protein PEX16
345099at33208	Complete	ntLink_512	1409469	1396992	-	770.5	645	https://v10-1.orthodb.org/?query=345099at33208	Nuclear pore protein
345959at33208	Complete	ntLink_448	247133	243115	-	179.0	233	https://v10-1.orthodb.org/?query=345959at33208	ataxin-10
346541at33208	Complete	ntLink_443	1095795	1091648	-	578.0	427	https://v10-1.orthodb.org/?query=346541at33208	Menin
347600at33208	Complete	ptg000798l	171378	172620	+	464.0	299	https://v10-1.orthodb.org/?query=347600at33208	lariat debranching enzyme
348449at33208	Complete	ntLink_2	2022306	2054213	+	190.0	294	https://v10-1.orthodb.org/?query=348449at33208	Ribosomal protein S9
348544at33208	Complete	ntLink_443	1098370	1103490	+	442.6	313	https://v10-1.orthodb.org/?query=348544at33208	Translation initiation factor IF2/IF5
348761at33208	Complete	ntLink_257	671804	679776	+	331.3	229	https://v10-1.orthodb.org/?query=348761at33208	Hemimethylated DNA-binding domain
349064at33208	Complete	ntLink_38	407533	421532	+	458.0	284	https://v10-1.orthodb.org/?query=349064at33208	Proteasome component (PCI) domain
349627at33208	Duplicated	ntLink_333	29563	24815	-	257.0	267	https://v10-1.orthodb.org/?query=349627at33208	Sister chromatid cohesion protein Dcc1
349627at33208	Duplicated	ntLink_53	10769	15532	+	257.0	267	https://v10-1.orthodb.org/?query=349627at33208	Sister chromatid cohesion protein Dcc1
351226at33208	Complete	ntLink_195	136195	123147	-	187.6	229	https://v10-1.orthodb.org/?query=351226at33208	Vps16, C-terminal
352600at33208	Complete	ptg000459l	32704	20815	-	506.3	288	https://v10-1.orthodb.org/?query=352600at33208	Deoxyhypusine synthase
352854at33208	Complete	ntLink_117	311387	318793	+	483.5	358	https://v10-1.orthodb.org/?query=352854at33208	ATPase, V1 complex, subunit H
353286at33208	Complete	ntLink_117	30927	22806	-	365.7	315	https://v10-1.orthodb.org/?query=353286at33208	Dynactin subunit 4
353768at33208	Complete	ntLink_186	168125	174474	+	356.3	308	https://v10-1.orthodb.org/?query=353768at33208	Eukaryotic translation initiation factor 3 subunit M
354829at33208	Complete	ntLink_498	233243	228642	-	539.2	280	https://v10-1.orthodb.org/?query=354829at33208	COP9 signalosome complex subunit 5
354949at33208	Complete	ntLink_426	254175	269462	+	379.2	328	https://v10-1.orthodb.org/?query=354949at33208	phosphatidylinositol glycan anchor biosynthesis class U protein
355210at33208	Complete	ptg000874l	55142	95304	+	405.5	360	https://v10-1.orthodb.org/?query=355210at33208	General transcription factor IIH subunit 1
355739at33208	Complete	ntLink_366	1068911	1062171	-	290.5	247	https://v10-1.orthodb.org/?query=355739at33208	Golgi to ER traffic protein 4
356175at33208	Complete	ntLink_7	199570	203985	+	198.4	239	https://v10-1.orthodb.org/?query=356175at33208	WD40 repeat
356334at33208	Complete	ptg000318l	182861	165037	-	745.6	686	https://v10-1.orthodb.org/?query=356334at33208	Pep3/Vps18/deep orange
356503at33208	Complete	ntLink_476	275582	272570	-	371.8	262	https://v10-1.orthodb.org/?query=356503at33208	GDP-fucose transporter
357580at33208	Complete	ntLink_406	54500	59350	+	342.8	241	https://v10-1.orthodb.org/?query=357580at33208	WD40 repeat
359075at33208	Complete	ntLink_153	424515	454556	+	423.0	331	https://v10-1.orthodb.org/?query=359075at33208	protein Red
359324at33208	Complete	ntLink_108	113184	116361	+	251.6	211	https://v10-1.orthodb.org/?query=359324at33208	Prostaglandin E synthase 2
359369at33208	Complete	ntLink_35	348479	361085	+	378.1	261	https://v10-1.orthodb.org/?query=359369at33208	DNA-directed RNA polymerase, insert domain
359532at33208	Missing
360379at33208	Complete	ntLink_361	580577	569495	-	277.2	251	https://v10-1.orthodb.org/?query=360379at33208	S-adenosyl-L-methionine-dependent methyltransferase
360753at33208	Complete	ptg000677l	851792	845251	-	316.3	229	https://v10-1.orthodb.org/?query=360753at33208	Methyltransferase type 11
361100at33208	Complete	ptg001046l	135036	139515	+	445.2	270	https://v10-1.orthodb.org/?query=361100at33208	WD40 repeat
361203at33208	Complete	ntLink_375	146045	153405	+	584.3	388	https://v10-1.orthodb.org/?query=361203at33208	WD40 repeat
361216at33208	Complete	ntLink_490	36677	32858	-	280.5	288	https://v10-1.orthodb.org/?query=361216at33208	F-box domain
363634at33208	Complete	ptg000007l	105516	85078	-	192.1	200	https://v10-1.orthodb.org/?query=363634at33208	Ribosomal protein S22, mitochondrial
363840at33208	Complete	ntLink_72	92029	123198	+	321.0	306	https://v10-1.orthodb.org/?query=363840at33208	DNA-directed RNA polymerase III subunit Rpc5
363851at33208	Complete	ntLink_133	555265	548231	-	341.7	310	https://v10-1.orthodb.org/?query=363851at33208	METTL16/RlmF family
364383at33208	Complete	ptg001095l	43097	37532	-	467.2	335	https://v10-1.orthodb.org/?query=364383at33208	26S Proteasome non-ATPase regulatory subunit 6
364694at33208	Duplicated	ptg000785l	183603	155555	-	749.4	457	https://v10-1.orthodb.org/?query=364694at33208	Signal recognition particle receptor, alpha subunit, N-terminal
364694at33208	Duplicated	ntLink_0	22086	12826	-	742.9	451	https://v10-1.orthodb.org/?query=364694at33208	Signal recognition particle receptor, alpha subunit, N-terminal
365323at33208	Complete	ntLink_201	1397324	1391895	-	404.6	242	https://v10-1.orthodb.org/?query=365323at33208	WD40 repeat
365561at33208	Duplicated	ntLink_201	1005074	1001619	-	596.3	361	https://v10-1.orthodb.org/?query=365561at33208	ATPase, AAA-type, conserved site
365561at33208	Duplicated	ntLink_341	1055216	1058651	+	596.0	361	https://v10-1.orthodb.org/?query=365561at33208	ATPase, AAA-type, conserved site
365691at33208	Complete	ntLink_389	359030	351162	-	294.1	243	https://v10-1.orthodb.org/?query=365691at33208	Origin recognition complex, subunit 2
366124at33208	Complete	ptg000713l	283461	288390	+	244.3	232	https://v10-1.orthodb.org/?query=366124at33208	rRNA adenine N(6)-methyltransferase
366814at33208	Complete	ntLink_130	29833	28048	-	587.6	377	https://v10-1.orthodb.org/?query=366814at33208	Golgi pH regulator, conserved domain
366936at33208	Complete	ntLink_273	368991	385046	+	440.8	230	https://v10-1.orthodb.org/?query=366936at33208	Protein kinase domain
367493at33208	Complete	ptg000746l	797315	794677	-	391.9	336	https://v10-1.orthodb.org/?query=367493at33208	Integrator complex subunit 14
367551at33208	Complete	ntLink_461	539028	531278	-	613.8	380	https://v10-1.orthodb.org/?query=367551at33208	Helicase, C-terminal
367596at33208	Complete	ntLink_363	469310	455416	-	662.2	508	https://v10-1.orthodb.org/?query=367596at33208	Zinc finger, CCHC-type
367957at33208	Complete	ntLink_101	572294	563137	-	444.0	297	https://v10-1.orthodb.org/?query=367957at33208	Dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
368565at33208	Complete	ntLink_72	677128	661228	-	567.4	330	https://v10-1.orthodb.org/?query=368565at33208	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma
368670at33208	Complete	ntLink_75	397005	395997	-	311.8	202	https://v10-1.orthodb.org/?query=368670at33208	Nuclear respiratory factor-1, activation binding domain
368875at33208	Complete	ptg000425l	519136	525290	+	245.8	198	https://v10-1.orthodb.org/?query=368875at33208	Phospholipid/glycerol acyltransferase
371241at33208	Complete	ptg000425l	256461	260796	+	237.6	177	https://v10-1.orthodb.org/?query=371241at33208	Mitochondrial import inner membrane translocase subunit Tim50
371297at33208	Complete	ptg000106l	919823	914796	-	595.3	329	https://v10-1.orthodb.org/?query=371297at33208	Replication factor C subunit 3
371526at33208	Complete	ntLink_519	255416	250646	-	496.7	248	https://v10-1.orthodb.org/?query=371526at33208	CCR4-NOT transcription complex subunit 9
372257at33208	Complete	ntLink_450	758281	750727	-	264.8	203	https://v10-1.orthodb.org/?query=372257at33208	TatD family
372707at33208	Complete	ptg000336l	771851	775909	+	391.3	245	https://v10-1.orthodb.org/?query=372707at33208	Actin-related protein 2/3 complex subunit 2
373040at33208	Complete	ptg000277l	135568	130801	-	439.8	247	https://v10-1.orthodb.org/?query=373040at33208	Zinc finger, CCCH-type
376982at33208	Complete	ntLink_343	380669	386179	+	352.4	248	https://v10-1.orthodb.org/?query=376982at33208	26S proteasome non-ATPase regulatory subunit 14
378033at33208	Complete	ptg000977l	467539	476184	+	301.1	351	https://v10-1.orthodb.org/?query=378033at33208	uncharacterized protein KIAA2013 homolog
378316at33208	Complete	ntLink_109	315539	309825	-	455.9	269	https://v10-1.orthodb.org/?query=378316at33208	Probable tRNA N6-adenosine threonylcarbamoyltransferase
378768at33208	Complete	ntLink_38	572859	575919	+	466.6	239	https://v10-1.orthodb.org/?query=378768at33208	Small GTPase
378913at33208	Complete	ptg000640l	79501	82735	+	207.0	152	https://v10-1.orthodb.org/?query=378913at33208	Intraflagellar transport complex B protein 46
379076at33208	Complete	ntLink_20	1000596	1005168	+	219.3	192	https://v10-1.orthodb.org/?query=379076at33208	Nucleoporin p58/p45
379636at33208	Complete	ntLink_10	52576	60110	+	358.4	294	https://v10-1.orthodb.org/?query=379636at33208	26S Proteasome non-ATPase regulatory subunit 13
379771at33208	Complete	ptg000950l	100415	110048	+	281.5	229	https://v10-1.orthodb.org/?query=379771at33208	Asparagine synthase
380583at33208	Complete	ntLink_386	1103399	1097911	-	515.9	274	https://v10-1.orthodb.org/?query=380583at33208	WD40 repeat
381303at33208	Complete	ntLink_46	1052354	1048050	-	260.1	268	https://v10-1.orthodb.org/?query=381303at33208	Peroxisomal biogenesis factor 3
382000at33208	Complete	ntLink_308	194255	201461	+	155.8	138	https://v10-1.orthodb.org/?query=382000at33208	Leucine-rich repeat
382262at33208	Complete	ptg000314l	626635	614213	-	129.0	137	https://v10-1.orthodb.org/?query=382262at33208	Zinc finger CCCH-type containing 14
382750at33208	Complete	ptg000201l	244482	230595	-	388.5	322	https://v10-1.orthodb.org/?query=382750at33208	Dephospho-CoA kinase
383313at33208	Complete	ntLink_221	342315	346718	+	365.6	294	https://v10-1.orthodb.org/?query=383313at33208	Trafficking protein particle complex subunit 13
384187at33208	Complete	ntLink_47	53425	61910	+	711.2	422	https://v10-1.orthodb.org/?query=384187at33208	SNW domain-containing protein 1
386666at33208	Complete	ntLink_334	63560	66286	+	196.2	213	https://v10-1.orthodb.org/?query=386666at33208	WASH1, WAHD domain
387079at33208	Complete	ntLink_25	1100131	1099003	-	269.8	220	https://v10-1.orthodb.org/?query=387079at33208	Zinc finger, double-stranded RNA binding
387117at33208	Complete	ptg000902l	104621	111503	+	177.8	212	https://v10-1.orthodb.org/?query=387117at33208	Acyl transferase
387878at33208	Complete	ntLink_65	221466	214090	-	412.4	335	https://v10-1.orthodb.org/?query=387878at33208	Amino acid transporter, transmembrane domain
389367at33208	Complete	ntLink_448	1352808	1359237	+	404.1	244	https://v10-1.orthodb.org/?query=389367at33208	dolichyl-phosphate beta-glucosyltransferase
389527at33208	Complete	ntLink_308	997666	987645	-	745.3	554	https://v10-1.orthodb.org/?query=389527at33208	Conserved oligomeric Golgi complex, subunit 3
389570at33208	Complete	ntLink_161	787282	781335	-	477.3	322	https://v10-1.orthodb.org/?query=389570at33208	Phenylalanyl-tRNA synthetase
389591at33208	Complete	ntLink_493	452265	425953	-	292.6	224	https://v10-1.orthodb.org/?query=389591at33208	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
390192at33208	Complete	ptg000608l	121167	86365	-	774.3	317	https://v10-1.orthodb.org/?query=390192at33208	alpha-1,3/1,6-mannosyltransferase ALG2
390402at33208	Complete	ntLink_133	327451	334213	+	353.8	236	https://v10-1.orthodb.org/?query=390402at33208	glyoxalase domain-containing protein 4
391896at33208	Complete	ntLink_149	1424878	1416242	-	399.3	267	https://v10-1.orthodb.org/?query=391896at33208	DnaJ domain
393219at33208	Complete	ntLink_407	182686	184846	+	260.9	238	https://v10-1.orthodb.org/?query=393219at33208	Protein HGH1 C-terminal
393291at33208	Complete	ntLink_324	186706	217775	+	434.4	298	https://v10-1.orthodb.org/?query=393291at33208	signal peptide peptidase-like 3
393419at33208	Complete	ntLink_7	105607	115407	+	538.9	418	https://v10-1.orthodb.org/?query=393419at33208	NEDD8-activating enzyme E1 regulatory subunit
393895at33208	Complete	ntLink_519	1009715	979842	-	696.8	414	https://v10-1.orthodb.org/?query=393895at33208	26S proteasome non-ATPase regulatory subunit 3
395147at33208	Complete	ntLink_477	22287	31491	+	352.7	280	https://v10-1.orthodb.org/?query=395147at33208	FAD/NAD(P)-binding domain
395183at33208	Complete	ntLink_385	1362824	1365922	+	305.2	174	https://v10-1.orthodb.org/?query=395183at33208	SprT-like
395556at33208	Complete	ntLink_519	1055267	1056263	+	296.4	258	https://v10-1.orthodb.org/?query=395556at33208	Phosphatidate cytidylyltransferase, mitochondrial
395919at33208	Complete	ntLink_75	845588	849483	+	376.1	275	https://v10-1.orthodb.org/?query=395919at33208	Rad4 beta-hairpin domain 1
395948at33208	Complete	ntLink_335	333958	325971	-	315.3	356	https://v10-1.orthodb.org/?query=395948at33208	Cramped chromatin regulator homolog 1
396237at33208	Complete	ntLink_24	669105	691381	+	359.5	271	https://v10-1.orthodb.org/?query=396237at33208	Translation initiation factor eIF-2B subunit beta
397019at33208	Complete	ntLink_459	435076	444153	+	562.9	294	https://v10-1.orthodb.org/?query=397019at33208	ubiquitin-like modifier-activating enzyme 5
397659at33208	Duplicated	ptg001679l	952	10307	+	320.2	307	https://v10-1.orthodb.org/?query=397659at33208	CDK5 regulatory subunit-associated protein 3
397659at33208	Duplicated	ntLink_389	550941	543294	-	319.0	307	https://v10-1.orthodb.org/?query=397659at33208	CDK5 regulatory subunit-associated protein 3
398013at33208	Complete	ntLink_26	1088368	1080969	-	477.1	275	https://v10-1.orthodb.org/?query=398013at33208	WD40 repeat
398202at33208	Complete	ntLink_43	1303790	1309056	+	273.4	266	https://v10-1.orthodb.org/?query=398202at33208	RGP1 homolog, RAB6A GEF complex partner 1
398607at33208	Complete	ntLink_318	220500	223964	+	349.1	220	https://v10-1.orthodb.org/?query=398607at33208	Zinc finger protein 330
399092at33208	Complete	ntLink_324	170463	176113	+	280.6	179	https://v10-1.orthodb.org/?query=399092at33208	ubiquitin fusion degradation protein 1 homolog
399439at33208	Complete	ptg000277l	415651	421931	+	179.3	175	https://v10-1.orthodb.org/?query=399439at33208	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
400042at33208	Complete	ptg001159l	538179	546742	+	286.6	276	https://v10-1.orthodb.org/?query=400042at33208	Winged helix-like DNA-binding domain superfamily
401196at33208	Complete	ntLink_124	676740	681733	+	125.5	162	https://v10-1.orthodb.org/?query=401196at33208	Tim44-like domain
401220at33208	Complete	ntLink_11	146229	136765	-	511.0	339	https://v10-1.orthodb.org/?query=401220at33208	Atg6/beclin, coiled-coil domain
401679at33208	Complete	ntLink_143	134723	129726	-	102.3	96	https://v10-1.orthodb.org/?query=401679at33208	tRNA intron endonuclease, catalytic domain-like
401779at33208	Complete	ptg000950l	99348	94283	-	376.1	235	https://v10-1.orthodb.org/?query=401779at33208	Arsenical pump ATPase, ArsA/GET3
403171at33208	Complete	ntLink_341	466493	473783	+	324.3	295	https://v10-1.orthodb.org/?query=403171at33208	protein LTV1 homolog
403817at33208	Complete	ntLink_72	749445	754611	+	83.8	128	https://v10-1.orthodb.org/?query=403817at33208	Nucleotide exchange factor Fes1
404988at33208	Complete	ntLink_236	213820	216908	+	290.7	293	https://v10-1.orthodb.org/?query=404988at33208	Dol-P-Glc
405257at33208	Complete	ntLink_14	469625	497630	+	433.2	350	https://v10-1.orthodb.org/?query=405257at33208	Conserved oligomeric Golgi complex subunit 8
406927at33208	Complete	ntLink_468	519547	542872	+	169.7	154	https://v10-1.orthodb.org/?query=406927at33208	Nuclear speckle splicing regulatory protein 1
407472at33208	Complete	ntLink_17	1028355	1026612	-	476.0	376	https://v10-1.orthodb.org/?query=407472at33208	DnaJ domain
409006at33208	Complete	ntLink_53	596838	603267	+	394.8	285	https://v10-1.orthodb.org/?query=409006at33208	WD40 repeat
409186at33208	Complete	ntLink_11	620727	635325	+	474.6	455	https://v10-1.orthodb.org/?query=409186at33208	ESF1 homolog
411515at33208	Complete	ntLink_467	1003454	997705	-	397.6	257	https://v10-1.orthodb.org/?query=411515at33208	Protein prenyltransferase, alpha subunit
411664at33208	Complete	ptg000114l	74556	83159	+	218.7	242	https://v10-1.orthodb.org/?query=411664at33208	Fanconi anemia complex, subunit FancL, WD-repeat containing domain
411755at33208	Complete	ptg000336l	1071190	1076883	+	421.2	353	https://v10-1.orthodb.org/?query=411755at33208	coiled-coil domain-containing protein 47
412370at33208	Complete	ntLink_108	427595	431263	+	137.9	137	https://v10-1.orthodb.org/?query=412370at33208	NADP-dependent oxidoreductase domain
412542at33208	Complete	ntLink_154	585635	574283	-	371.2	223	https://v10-1.orthodb.org/?query=412542at33208	Exosome complex component, N-terminal domain
412930at33208	Complete	ptg001165l	619773	612097	-	330.2	256	https://v10-1.orthodb.org/?query=412930at33208	DnaJ domain
413334at33208	Complete	ntLink_366	934765	928391	-	335.2	275	https://v10-1.orthodb.org/?query=413334at33208	Elongator complex protein 4
414001at33208	Complete	ntLink_146	686985	691068	+	456.5	276	https://v10-1.orthodb.org/?query=414001at33208	Translation initiation factor 2, alpha subunit
414571at33208	Complete	ntLink_371	492068	500370	+	424.6	236	https://v10-1.orthodb.org/?query=414571at33208	GPI-anchor transamidase
414579at33208	Complete	ptg000143l	64858	61593	-	383.5	248	https://v10-1.orthodb.org/?query=414579at33208	WD40 repeat
414603at33208	Complete	ntLink_385	2204777	2196771	-	416.1	475	https://v10-1.orthodb.org/?query=414603at33208	Mediator complex, subunit Med17
415618at33208	Complete	ntLink_133	597280	592399	-	226.2	169	https://v10-1.orthodb.org/?query=415618at33208	required for meiotic nuclear division protein 1 homolog
416175at33208	Complete	ntLink_471	372074	376493	+	356.0	264	https://v10-1.orthodb.org/?query=416175at33208	Scavenger mRNA decapping enzyme DcpS/DCS2
418979at33208	Complete	ntLink_27	735842	728391	-	212.3	143	https://v10-1.orthodb.org/?query=418979at33208	Cysteine dioxygenase type I
419502at33208	Duplicated	ptg001012l	106519	112604	+	328.1	215	https://v10-1.orthodb.org/?query=419502at33208	Methyltransferase domain 25
419502at33208	Duplicated	ntLink_517	155762	149760	-	327.9	215	https://v10-1.orthodb.org/?query=419502at33208	Methyltransferase domain 25
419914at33208	Complete	ntLink_73	268536	262160	-	324.4	267	https://v10-1.orthodb.org/?query=419914at33208	WD40 repeat
421396at33208	Complete	ntLink_0	1367880	1378700	+	336.2	205	https://v10-1.orthodb.org/?query=421396at33208	S-formylglutathione hydrolase
421685at33208	Complete	ntLink_37	197325	194846	-	173.4	203	https://v10-1.orthodb.org/?query=421685at33208	ECSIT
421732at33208	Complete	ntLink_441	1609818	1597881	-	197.6	285	https://v10-1.orthodb.org/?query=421732at33208	Dynactin subunit 2
422158at33208	Complete	ntLink_131	472628	471662	-	411.7	281	https://v10-1.orthodb.org/?query=422158at33208	Zinc finger, RING-type
422751at33208	Complete	ntLink_306	409463	398478	-	552.0	347	https://v10-1.orthodb.org/?query=422751at33208	FAD dependent oxidoreductase
423799at33208	Complete	ntLink_498	308443	305193	-	213.3	209	https://v10-1.orthodb.org/?query=423799at33208	Ribosomal protein L18e/L15P
423848at33208	Complete	ntLink_256	484881	491400	+	234.4	232	https://v10-1.orthodb.org/?query=423848at33208	Protein N-terminal asparagine amidohydrolase
424392at33208	Complete	ntLink_461	267049	260985	-	402.2	232	https://v10-1.orthodb.org/?query=424392at33208	DNA-directed RNA polymerase, insert domain
424569at33208	Complete	ntLink_8	263125	257557	-	247.9	160	https://v10-1.orthodb.org/?query=424569at33208	IST1 homolog isoform X1
424646at33208	Complete	ntLink_336	75251	70353	-	166.3	210	https://v10-1.orthodb.org/?query=424646at33208	peroxisomal membrane protein PEX14
427349at33208	Duplicated	ntLink_360	1146202	1134092	-	395.4	241	https://v10-1.orthodb.org/?query=427349at33208	Deoxyribose-phosphate aldolase
427349at33208	Duplicated	ptg000175l	42761	37885	-	395.1	241	https://v10-1.orthodb.org/?query=427349at33208	Deoxyribose-phosphate aldolase
427789at33208	Complete	ntLink_469	283980	250059	-	576.9	396	https://v10-1.orthodb.org/?query=427789at33208	Peptidase M16, C-terminal
428202at33208	Complete	ntLink_495	180886	173329	-	577.2	350	https://v10-1.orthodb.org/?query=428202at33208	2-oxoacid dehydrogenase acyltransferase, catalytic domain
428754at33208	Complete	ptg000837l	57098	19096	-	310.8	303	https://v10-1.orthodb.org/?query=428754at33208	protein AATF
429011at33208	Complete	ptg000358l	232534	229290	-	149.5	159	https://v10-1.orthodb.org/?query=429011at33208	DTW
